Millis,Sensor,X,Y,Z
280280,A,0.995972,-0.074951,0.000000
280285,M,-9.191895,38.000488,-28.967285
280290,G,1.770020,-0.427246,0.122070
280294,A,0.993652,-0.068481,-0.008789
280299,G,1.647949,-0.427246,0.122070
280304,A,0.995972,-0.081787,-0.020264
280309,G,1.953125,-0.488281,0.183105
280314,A,0.998413,-0.071777,-0.013916
280319,G,1.708984,-0.305176,0.122070
280324,A,0.994263,-0.077148,0.000488
280329,M,-13.049316,37.524414,-28.356934
280333,G,1.647949,-0.244141,0.244141
280338,A,0.990967,-0.074463,-0.059082
280343,G,1.464844,-0.488281,0.244141
280348,A,0.999023,-0.077759,0.009399
280353,G,1.953125,-0.305176,0.183105
280358,A,0.994751,-0.072754,-0.052368
280363,G,1.708984,-0.427246,0.183105
280368,A,0.994751,-0.070679,-0.031128
280373,G,1.770020,-0.427246,0.122070
280378,A,0.996826,-0.075195,-0.021606
280383,M,-8.654785,38.720703,-24.523926
280387,G,1.708984,-0.427246,0.305176
280392,A,1.000977,-0.072632,-0.010864
280397,G,2.014160,-0.061035,0.244141
280402,A,0.998535,-0.075562,0.001343
280407,G,1.708984,-0.549316,0.122070
280412,A,0.995850,-0.072510,-0.013062
280417,G,1.770020,-0.244141,0.061035
280422,A,0.997437,-0.078857,-0.030151
280427,G,1.953125,-0.488281,0.183105
280432,A,1.000366,-0.073120,-0.001709
280437,M,-10.021973,36.047363,-28.393555
280441,G,1.586914,-0.183105,0.122070
280446,A,1.000610,-0.072998,-0.008301
280451,G,1.770020,-0.549316,0.061035
280456,A,0.991821,-0.075928,-0.048950
280461,G,1.708984,-0.671387,0.244141
280466,A,0.999268,-0.075684,-0.004150
280471,G,1.892090,-0.183105,0.183105
280476,A,0.994751,-0.074585,-0.029541
280481,M,-9.729004,37.524414,-25.720215
280486,G,1.892090,-0.488281,0.244141
280491,A,0.998535,-0.072388,-0.038574
280496,G,1.831055,-0.305176,0.244141
280501,A,0.996460,-0.076294,-0.008423
280506,G,1.892090,-0.549316,0.183105
280511,A,1.000732,-0.071533,-0.015991
280517,G,1.831055,-0.244141,0.305176
280522,A,0.997070,-0.074585,-0.011597
280527,G,1.647949,-0.732422,0.305176
280532,A,0.997070,-0.074585,-0.016846
280537,M,-8.325195,36.206055,-25.598145
280541,G,1.525879,-0.366211,0.061035
280546,A,0.995850,-0.079712,-0.012207
280551,G,1.831055,-0.366211,0.244141
280556,A,0.994263,-0.076294,-0.023437
280561,G,1.892090,-0.244141,0.305176
280566,A,1.001465,-0.073242,-0.015381
280571,G,1.892090,-0.610352,0.061035
280576,A,0.992187,-0.070923,-0.031372
280581,M,-8.007813,36.157227,-26.977539
280585,G,1.525879,-0.427246,0.183105
280590,A,0.995483,-0.071777,-0.035156
280595,G,1.892090,-0.244141,0.122070
280600,A,0.994385,-0.080566,-0.003540
280605,G,1.770020,-0.671387,0.122070
280610,A,0.996460,-0.072632,-0.027954
280615,G,1.708984,-0.366211,0.183105
280620,A,0.994263,-0.074585,-0.021362
280625,G,1.770020,-0.671387,0.183105
280630,A,0.999512,-0.073364,-0.021851
280635,M,-10.229492,36.352539,-27.111816
280639,G,1.831055,-0.183105,0.183105
280644,A,1.000000,-0.075439,-0.014038
280649,G,1.403809,-0.427246,0.183105
280654,A,0.994873,-0.072510,-0.011597
280659,G,1.770020,-0.305176,0.244141
280664,A,0.995850,-0.081421,-0.026245
280669,G,1.953125,-0.549316,0.183105
280674,A,0.997803,-0.071899,0.007446
280679,G,1.525879,-0.244141,0.183105
280684,A,1.000488,-0.072632,0.003174
280689,M,-9.350586,36.901855,-26.269531
280694,G,1.770020,-0.183105,0.000000
280698,A,0.993042,-0.074951,-0.036255
280703,G,1.708984,-0.610352,0.244141
280708,A,0.998291,-0.077148,0.007446
280713,G,1.892090,-0.427246,0.305176
280718,A,0.993896,-0.081421,-0.012207
280723,G,1.647949,-0.549316,0.122070
280728,A,0.996582,-0.072266,-0.021851
280733,M,-9.008789,37.060547,-27.368164
280738,G,1.708984,-0.244141,0.183105
280742,A,0.993896,-0.074219,-0.023682
280747,G,1.586914,-0.671387,0.122070
280752,A,1.000122,-0.072021,0.000488
280757,G,1.953125,-0.183105,0.183105
280762,A,0.999634,-0.077271,-0.022461
280767,G,1.647949,-0.549316,0.183105
280772,A,0.994141,-0.069580,-0.019165
280777,G,2.014160,-0.488281,0.061035
280782,A,0.995972,-0.081055,-0.016846
280787,M,-9.045410,36.730957,-30.334473
280791,G,1.770020,-0.427246,0.061035
280796,A,0.993164,-0.074097,-0.047485
280801,G,1.464844,-0.122070,-0.061035
280806,A,1.000488,-0.075684,-0.008057
280811,G,1.770020,-0.610352,0.122070
280816,A,0.992920,-0.073730,-0.048462
280821,G,1.586914,-0.488281,0.244141
280826,A,0.999756,-0.076904,0.008545
280831,G,1.953125,-0.183105,0.122070
280836,A,0.991333,-0.075562,-0.040161
280841,M,-12.268066,38.330078,-27.099609
280846,G,1.708984,-0.549316,0.183105
280850,A,1.000366,-0.071411,-0.041382
280855,G,1.953125,-0.183105,0.244141
280860,A,0.993774,-0.073853,-0.003540
280865,G,1.770020,-0.610352,0.244141
280870,A,0.999268,-0.075439,0.010498
280875,G,1.831055,-0.305176,0.244141
280880,A,0.993530,-0.072388,-0.037964
280885,M,-9.069824,37.817383,-27.209473
280889,G,1.953125,-0.244141,0.000000
280894,A,0.992310,-0.073486,-0.001343
280899,G,1.464844,-0.427246,0.183105
280904,A,0.995483,-0.082642,-0.009766
280909,G,1.708984,-0.671387,0.366211
280914,A,1.000732,-0.072876,-0.004639
280919,G,1.892090,-0.305176,0.305176
280924,A,1.000488,-0.073242,0.015625
280929,G,1.892090,-0.610352,0.183105
280934,A,0.991821,-0.071655,-0.050415
280939,M,-9.179688,37.609863,-26.489258
280943,G,1.647949,-0.549316,0.183105
280948,A,0.999756,-0.078979,0.009277
280953,G,1.831055,-0.305176,0.061035
280958,A,0.996460,-0.081177,-0.011963
280963,G,1.831055,-0.671387,0.122070
280968,A,0.999146,-0.072144,-0.026733
280973,G,1.953125,-0.488281,0.244141
280978,A,0.993896,-0.075195,-0.018677
280983,G,1.831055,-0.549316,0.061035
280988,A,0.999756,-0.072021,-0.017090
280993,M,-10.400391,36.560059,-27.136230
280998,G,1.586914,-0.244141,0.122070
281002,A,0.999634,-0.075806,-0.012085
281007,G,1.708984,-0.427246,0.244141
281012,A,0.993896,-0.072754,0.002441
281017,G,1.831055,-0.305176,0.183105
281022,A,0.995483,-0.079590,-0.033936
281027,G,1.953125,-0.549316,0.183105
281032,A,1.000366,-0.071655,0.007080
281037,M,-7.482910,37.988281,-23.925781
281041,G,1.770020,-0.305176,0.244141
281046,A,1.000488,-0.075562,0.005615
281051,G,1.647949,-0.610352,0.061035
281056,A,0.991943,-0.075317,-0.048706
281061,G,1.647949,-0.793457,0.061035
281066,A,0.999146,-0.075684,0.000732
281071,G,1.831055,-0.366211,0.061035
281076,A,0.994995,-0.074463,-0.059937
281081,G,1.708984,-0.549316,0.183105
281086,A,0.999268,-0.073975,-0.026855
281091,M,-8.691406,35.412598,-27.563477
281095,G,1.464844,-0.244141,0.183105
281100,A,0.992554,-0.074341,-0.024536
281105,G,1.770020,-0.671387,0.122070
281110,A,1.000610,-0.072998,-0.024414
281115,G,1.770020,-0.244141,0.122070
281120,A,0.993774,-0.076416,0.009888
281125,G,1.708984,-0.610352,0.244141
281130,A,0.993530,-0.072998,-0.015381
281135,G,2.075195,-0.366211,0.244141
281140,A,0.998169,-0.081055,-0.009033
281145,M,-8.410645,38.317871,-26.660156
281149,G,1.892090,-0.671387,0.122070
281154,A,1.000244,-0.075317,-0.021362
281159,G,1.708984,-0.244141,0.122070
281164,A,1.000977,-0.076904,0.000122
281169,G,1.770020,-0.671387,0.183105
281174,A,0.993530,-0.071777,-0.030518
281179,G,1.892090,-0.244141,0.183105
281184,A,0.999512,-0.078125,-0.008301
281189,M,-9.606934,36.914062,-27.392578
281194,G,1.892090,-0.305176,0.183105
281198,A,0.997192,-0.080933,0.006348
281203,G,1.464844,-0.244141,0.122070
281208,A,0.998535,-0.072144,-0.028198
281213,G,1.831055,-0.427246,0.183105
281218,A,0.994995,-0.072876,-0.032104
281223,G,1.770020,-0.793457,0.183105
281228,A,1.000854,-0.075439,-0.019165
281233,G,2.136230,-0.366211,0.305176
281238,A,0.991943,-0.071045,-0.020142
281243,M,-8.471680,38.610840,-26.281738
281247,G,1.647949,-0.488281,0.183105
281252,A,0.997070,-0.076660,-0.026489
281257,G,1.831055,-0.610352,0.305176
281262,A,0.997681,-0.080078,-0.020264
281267,G,1.708984,-0.671387,0.183105
281272,A,0.999390,-0.073853,-0.012207
281277,G,1.708984,-0.244141,0.122070
281282,A,0.992065,-0.073242,-0.036255
281287,G,1.586914,-0.610352,0.122070
281292,A,0.989624,-0.069946,-0.055542
281297,M,-10.278320,36.315918,-30.432129
281302,G,1.281738,-0.671387,0.122070
281306,A,0.999512,-0.078491,-0.002563
281311,G,1.953125,-0.366211,0.122070
281316,A,0.996582,-0.074219,-0.028687
281321,G,1.770020,-0.366211,0.183105
281326,A,0.999756,-0.072876,-0.012939
281331,G,1.770020,-0.671387,0.183105
281336,A,0.994629,-0.074341,-0.036621
281341,M,-11.596680,38.439941,-26.342773
281346,G,1.464844,-0.671387,0.183105
281350,A,0.998901,-0.073120,-0.011108
281355,G,1.708984,-0.244141,0.183105
281360,A,0.997314,-0.076660,0.005371
281365,G,1.770020,-0.610352,0.183105
281370,A,0.994995,-0.072998,-0.004639
281375,G,1.708984,-0.488281,0.244141
281380,A,0.995728,-0.079468,-0.041504
281385,G,1.708984,-0.610352,0.183105
281390,A,1.000488,-0.073975,0.020752
281395,M,-9.790039,37.145996,-25.549316
281400,G,1.831055,-0.244141,0.122070
281404,A,1.000854,-0.077148,0.008545
281409,G,1.525879,-0.671387,0.061035
281414,A,0.991699,-0.072632,-0.045410
281419,G,1.708984,-0.793457,0.244141
281424,A,0.996948,-0.079590,-0.009644
281429,G,1.831055,-0.366211,0.122070
281434,A,0.995483,-0.071045,-0.051147
281439,G,1.708984,-0.366211,0.305176
281444,A,0.995117,-0.079468,-0.004761
281449,M,-8.837891,36.975098,-26.660156
281453,G,1.586914,-0.671387,0.183105
281458,A,0.992554,-0.072388,-0.050171
281463,G,1.831055,-0.793457,0.305176
281468,A,1.000610,-0.074097,-0.016846
281473,G,2.014160,-0.244141,0.305176
281478,A,0.992187,-0.071777,0.005005
281483,G,1.708984,-0.671387,0.244141
281488,A,0.998169,-0.073120,-0.023193
281493,M,-10.632324,37.353516,-27.307129
281497,G,1.525879,-0.305176,0.183105
281502,A,0.995728,-0.083008,-0.002075
281507,G,1.708984,-0.610352,0.183105
281512,A,1.001221,-0.072266,0.000000
281517,G,1.647949,-0.244141,0.244141
281522,A,0.993286,-0.072144,0.004639
281527,G,1.586914,-0.488281,0.183105
281532,A,0.994263,-0.070068,-0.026367
281537,G,1.831055,-0.305176,0.183105
281542,A,0.999512,-0.080078,-0.022217
281547,M,-7.360840,36.987305,-24.243164
281551,G,2.136230,-0.427246,0.122070
281556,A,0.992554,-0.072510,-0.026001
281561,G,1.647949,-0.366211,0.183105
281566,A,1.000732,-0.070435,-0.039795
281571,G,1.770020,-0.793457,0.183105
281576,A,0.992676,-0.074219,-0.043213
281581,G,1.770020,-0.183105,0.244141
281586,A,0.999268,-0.075806,0.009766
281591,G,1.953125,-0.305176,0.122070
281596,A,0.994629,-0.070801,-0.020874
281601,M,-9.094238,35.998535,-26.647949
281605,G,1.403809,-0.610352,0.061035
281610,A,0.994141,-0.069946,-0.012329
281615,G,1.831055,-0.366211,0.061035
281620,A,0.995239,-0.080444,-0.009888
281625,G,1.586914,-0.732422,0.000000
281630,A,1.000977,-0.073120,0.004395
281635,G,1.892090,-0.183105,0.000000
281640,A,0.994751,-0.073120,-0.042236
281645,M,-9.118652,36.291504,-27.929687
281650,G,1.464844,-0.671387,0.061035
281654,A,0.992920,-0.072266,-0.048584
281659,G,1.586914,-0.671387,0.183105
281664,A,0.999023,-0.079956,-0.010620
281669,G,1.831055,-0.488281,0.061035
281674,A,0.994995,-0.071533,-0.022461
281679,G,1.831055,-0.366211,0.061035
281684,A,0.994019,-0.082886,-0.018555
281689,G,1.647949,-0.671387,0.061035
281694,A,0.993652,-0.075439,-0.051880
281699,M,-9.509277,38.598633,-25.854492
281704,G,1.586914,-0.610352,0.122070
281708,A,1.000122,-0.075562,-0.002930
281713,G,1.708984,-0.366211,0.244141
281718,A,0.996582,-0.074463,-0.012085
281723,G,1.770020,-0.732422,0.122070
281728,A,0.995728,-0.071411,-0.006836
281733,G,1.586914,-0.549316,0.122070
281738,A,0.991577,-0.079346,-0.021851
281743,G,1.770020,-0.427246,0.183105
281748,A,1.000977,-0.070801,0.002930
281753,M,-8.862305,36.840820,-28.686523
281758,G,1.342773,-0.244141,0.183105
281762,A,1.000488,-0.075439,0.002075
281767,G,1.831055,-0.671387,0.244141
281772,A,0.993042,-0.076904,-0.017212
281777,G,1.464844,-0.305176,0.122070
281782,A,0.997803,-0.077515,-0.017822
281787,G,1.770020,-0.427246,0.183105
281792,A,0.996826,-0.073975,-0.040039
281797,M,-9.655762,37.854004,-28.991699
281802,G,1.770020,-0.488281,0.122070
281806,A,1.000366,-0.072021,-0.013062
281811,G,1.831055,-0.488281,0.000000
281816,A,0.994263,-0.075684,-0.033325
281821,G,1.770020,-0.305176,0.122070
281826,A,1.000488,-0.076172,-0.018188
281831,G,1.831055,-0.244141,0.183105
281836,A,0.991943,-0.072144,-0.018921
281841,G,1.770020,-0.549316,0.061035
281846,A,0.996948,-0.076294,-0.011475
281851,M,-11.755371,37.683105,-27.966309
281855,G,1.953125,-0.305176,0.183105
281860,A,0.995728,-0.079468,-0.007446
281865,G,2.136230,-0.549316,0.305176
281870,A,0.999390,-0.073486,0.000122
281875,G,1.892090,-0.183105,0.183105
281880,A,0.992432,-0.072632,-0.039673
281885,G,1.770020,-0.671387,0.122070
281890,A,1.000366,-0.075195,-0.000488
281895,M,-8.898926,37.988281,-25.585937
281900,G,1.708984,-0.549316,0.061035
281904,A,0.998169,-0.079956,0.003052
281909,G,1.953125,-0.427246,0.183105
281914,A,0.995483,-0.075317,-0.047119
281919,G,1.708984,-0.488281,0.183105
281924,A,0.997070,-0.078491,-0.019897
281929,G,1.770020,-0.610352,0.183105
281934,A,0.991577,-0.073730,-0.034546
281939,G,1.831055,-0.305176,0.122070
281944,A,1.000244,-0.076172,0.004150
281949,M,-10.266113,35.998535,-27.221680
281954,G,1.892090,-0.244141,0.122070
281958,A,0.993774,-0.074341,-0.028564
281963,G,1.647949,-0.488281,0.061035
281968,A,0.994019,-0.072632,-0.014038
281973,G,1.953125,-0.488281,0.244141
281978,A,0.997192,-0.078125,-0.004272
281983,G,2.014160,-0.488281,0.183105
281988,A,1.000732,-0.071533,0.006226
281993,G,1.770020,-0.183105,0.122070
281998,A,0.991577,-0.071533,-0.049561
282003,M,-9.741211,37.377930,-23.547363
282007,G,1.525879,-0.610352,0.244141
282012,A,0.993652,-0.072266,-0.004395
282017,G,1.892090,-0.244141,0.183105
282022,A,0.994507,-0.076782,-0.019653
282027,G,1.892090,-0.366211,0.000000
282032,A,0.996338,-0.074463,-0.015503
282037,G,1.953125,-0.427246,0.183105
282042,A,0.997070,-0.079468,-0.020142
282047,M,-8.129883,36.181641,-25.866699
282052,G,1.892090,-0.549316,0.061035
282056,A,0.990723,-0.071655,-0.042847
282061,G,1.647949,-0.671387,0.244141
282066,A,0.999756,-0.076660,-0.006592
282071,G,1.892090,-0.488281,0.244141
282076,A,0.993774,-0.069336,-0.039063
282081,G,1.831055,-0.549316,0.244141
282086,A,0.995972,-0.082275,-0.005859
282091,G,1.953125,-0.427246,0.122070
282096,A,0.997192,-0.077393,-0.013306
282101,M,-8.923340,36.071777,-24.487305
282105,G,1.647949,-0.488281,0.122070
282110,A,0.998779,-0.072266,-0.032349
282115,G,1.831055,-0.427246,0.122070
282120,A,0.993774,-0.072998,-0.041748
282125,G,2.014160,-0.732422,0.061035
282130,A,0.993652,-0.075317,0.007568
282135,G,1.953125,-0.244141,0.122070
282140,A,0.996704,-0.078491,-0.004517
282145,G,1.770020,-0.671387,0.122070
282150,A,0.996704,-0.069824,-0.035767
282155,M,-10.009766,36.450195,-28.735352
282159,G,1.525879,-0.244141,0.122070
282164,A,1.000610,-0.071289,-0.005371
282169,G,2.014160,-0.488281,0.244141
282174,A,0.994141,-0.073608,0.002319
282179,G,1.770020,-0.244141,0.366211
282184,A,1.000000,-0.075928,-0.005615
282189,G,1.586914,-0.671387,0.244141
282194,A,0.994507,-0.071533,-0.031006
282199,M,-8.752441,37.536621,-26.757812
282203,G,1.770020,-0.488281,0.244141
282208,A,0.996216,-0.073730,-0.008789
282213,G,1.831055,-0.427246,0.061035
282218,A,0.996704,-0.080322,-0.014282
282223,G,1.586914,-0.305176,0.183105
282228,A,1.000977,-0.075928,-0.017456
282233,G,1.953125,-0.244141,0.305176
282238,A,0.990234,-0.073730,-0.048706
282243,G,1.770020,-0.549316,0.183105
