Millis,Sensor,X,Y,Z
426159,A,0.992065,-0.079712,0.006836
426164,M,-11.816406,38.122559,-27.783203
426168,G,1.831055,-0.549316,0.122070
426173,A,0.997559,-0.079102,-0.012329
426178,G,1.403809,-0.488281,0.122070
426183,A,0.992676,-0.072632,-0.026733
426188,G,1.708984,-0.244141,0.183105
426193,A,0.998169,-0.072021,-0.014282
426198,G,1.586914,-0.549316,0.183105
426203,A,0.997803,-0.072144,-0.010254
426208,G,2.136230,-0.549316,0.122070
426213,A,0.997070,-0.072876,-0.013184
426218,M,-9.240723,34.716797,-27.978516
426222,G,1.586914,-0.305176,0.122070
426227,A,0.996582,-0.070923,-0.027344
426232,G,1.464844,-0.549316,0.183105
426237,A,1.000610,-0.080688,0.005371
426242,G,1.892090,-0.244141,0.305176
426247,A,0.993652,-0.078247,-0.036865
426252,G,1.892090,-0.305176,0.305176
426257,A,0.998901,-0.075928,-0.008789
426262,M,-11.022949,39.514160,-24.987793
426266,G,1.953125,-0.488281,0.244141
426271,A,0.992676,-0.069458,-0.023804
426276,G,1.525879,-0.305176,0.244141
426281,A,0.994141,-0.078491,-0.010742
426286,G,2.075195,-0.305176,0.183105
426291,A,0.993652,-0.074219,-0.017212
426296,G,1.464844,-0.488281,0.122070
426301,A,0.996582,-0.072998,-0.050659
426306,G,1.586914,-0.427246,0.122070
426311,A,0.999512,-0.070068,0.003540
426316,M,-9.582520,35.327148,-28.369141
426320,G,1.403809,-0.183105,0.244141
426325,A,0.994873,-0.071655,-0.005493
426330,G,2.014160,-0.549316,0.000000
426335,A,0.994141,-0.080688,-0.014160
426340,G,1.342773,-0.305176,0.122070
426345,A,0.994385,-0.074097,-0.022095
426350,G,2.014160,-0.366211,0.183105
426355,A,0.996582,-0.078003,-0.012451
426360,G,1.647949,-0.366211,0.122070
426365,A,0.994507,-0.073486,-0.040161
426370,M,-9.338379,38.342285,-24.816895
426374,G,2.075195,-0.488281,0.122070
426379,A,0.991455,-0.073608,-0.009888
426384,G,1.220703,-0.122070,0.122070
426389,A,0.997192,-0.070312,-0.016113
426394,G,1.342773,-0.427246,0.183105
426399,A,0.998047,-0.076660,-0.010132
426404,G,2.075195,-0.427246,0.244141
426409,A,0.998169,-0.070679,-0.012695
426414,M,-10.571289,36.059570,-28.515625
426418,G,1.831055,-0.488281,0.122070
426423,A,0.997925,-0.076782,-0.019653
426428,G,1.464844,-0.671387,0.244141
426433,A,0.999756,-0.074707,-0.016357
426438,G,1.525879,-0.061035,0.305176
426443,A,0.991577,-0.072632,-0.013672
426448,G,2.136230,-0.427246,0.366211
426453,A,0.992920,-0.072998,-0.012207
426458,G,1.525879,-0.427246,0.183105
426463,A,0.996216,-0.076294,-0.015015
426468,M,-8.593750,37.170410,-26.770020
426472,G,1.770020,-0.366211,0.122070
426477,A,0.995728,-0.076050,-0.014771
426482,G,1.586914,-0.488281,0.244141
426487,A,0.994629,-0.072510,-0.022095
426492,G,1.892090,-0.732422,0.183105
426497,A,0.997192,-0.074829,-0.007324
426502,G,1.342773,-0.427246,0.244141
426507,A,0.994629,-0.071289,0.001343
426512,G,1.953125,-0.427246,0.183105
426517,A,0.997925,-0.080933,-0.010620
426522,M,-10.363770,36.413574,-26.098633
426526,G,1.586914,-0.427246,0.305176
426531,A,0.997925,-0.078003,-0.010254
426536,G,1.708984,-0.366211,0.183105
426541,A,0.993408,-0.075928,-0.019165
426546,G,1.831055,-0.244141,0.122070
426551,A,0.998779,-0.072754,-0.019165
426556,G,1.892090,-0.488281,0.244141
426561,A,0.993164,-0.075317,-0.022461
426566,M,-9.252930,36.901855,-26.171875
426570,G,2.319336,-0.488281,0.244141
426575,A,0.997070,-0.078979,-0.011841
426580,G,1.403809,-0.305176,0.122070
426585,A,0.999634,-0.072144,-0.014404
426590,G,1.953125,-0.488281,0.122070
426595,A,1.000244,-0.077515,0.011108
426600,G,1.770020,-0.427246,0.122070
426605,A,0.997070,-0.070679,-0.037231
426610,G,1.953125,-0.732422,0.244141
426615,A,0.998779,-0.073364,0.000244
426620,M,-9.655762,37.109375,-27.258301
426624,G,1.525879,-0.305176,0.122070
426629,A,0.995728,-0.074097,-0.000854
426634,G,1.403809,-0.305176,0.183105
426639,A,0.993164,-0.082397,-0.004517
426644,G,2.136230,-0.427246,0.122070
426649,A,0.994629,-0.075317,-0.019409
426654,G,1.647949,-0.427246,0.122070
426659,A,0.995728,-0.075684,-0.011108
426664,G,1.831055,-0.305176,0.183105
426669,A,0.998291,-0.072266,-0.006714
426674,M,-9.826660,37.451172,-25.268555
426678,G,1.342773,-0.244141,0.061035
426683,A,0.996704,-0.074341,-0.009644
426688,G,2.380371,-0.854492,0.183105
426693,A,0.998413,-0.070190,-0.025024
426698,G,1.525879,-0.183105,0.122070
426703,A,0.999146,-0.072998,-0.023315
426708,G,2.258301,-0.427246,0.122070
426713,A,0.998779,-0.080200,-0.014282
426718,M,-8.752441,36.828613,-28.686523
426722,G,1.525879,-0.244141,0.244141
426727,A,0.996948,-0.075073,-0.040283
426732,G,1.953125,-0.549316,0.122070
426737,A,0.992676,-0.074219,-0.021240
426742,G,1.647949,-0.366211,0.183105
426747,A,0.994141,-0.070557,-0.023804
426752,G,2.136230,-0.610352,0.122070
426757,A,0.994873,-0.078613,-0.010010
426762,G,2.014160,-0.549316,0.305176
426767,A,0.997803,-0.074097,-0.006104
426772,M,-7.458496,36.511230,-26.110840
426776,G,1.586914,-0.671387,0.244141
426781,A,1.000244,-0.068726,-0.022827
426786,G,1.403809,-0.427246,0.122070
426791,A,1.001221,-0.069580,-0.011841
426796,G,2.136230,-0.366211,0.183105
426801,A,0.997192,-0.078247,0.000244
426806,G,2.136230,-0.488281,0.183105
426811,A,0.996826,-0.074829,-0.020752
426816,G,1.525879,-0.244141,0.122070
426821,A,0.995850,-0.079956,-0.007690
426826,M,-11.840820,37.609863,-29.211426
426830,G,1.708984,-0.427246,0.183105
426835,A,0.995605,-0.074463,-0.033325
426840,G,1.770020,-0.366211,0.183105
426845,A,0.994995,-0.072754,-0.034912
426850,G,2.258301,-0.732422,0.183105
426855,A,0.998169,-0.072998,-0.012329
426860,G,1.586914,-0.549316,0.061035
426865,A,0.997070,-0.071411,-0.024414
426870,M,-8.264160,35.131836,-28.662109
426874,G,1.281738,-0.366211,0.061035
426879,A,0.998291,-0.076904,-0.003784
426884,G,1.892090,-0.427246,0.244141
426889,A,0.999146,-0.073975,-0.040161
426894,G,1.708984,-0.305176,0.061035
426899,A,0.999023,-0.081787,-0.039063
426904,G,1.770020,-0.183105,0.122070
426909,A,0.996582,-0.072754,-0.016602
426914,G,2.075195,-0.427246,0.183105
426919,A,0.990845,-0.076294,-0.033813
426924,M,-10.778809,39.013672,-25.500488
426928,G,2.136230,-0.366211,0.183105
426933,A,0.994507,-0.072754,0.012939
426938,G,1.464844,-0.366211,0.244141
426943,A,0.996948,-0.073242,-0.028076
426948,G,2.197266,-0.610352,0.183105
426953,A,0.999756,-0.075928,-0.008911
426958,G,1.708984,-0.671387,0.244141
426963,A,0.997925,-0.072144,-0.019287
426968,G,2.014160,-0.610352,0.183105
426973,A,0.999023,-0.069702,0.003906
426978,M,-9.472656,35.949707,-27.673340
426982,G,1.159668,-0.366211,0.061035
426987,A,0.998291,-0.074707,-0.017944
426992,G,1.953125,-0.671387,0.061035
426997,A,0.992432,-0.080322,-0.000854
427002,G,1.831055,-0.366211,0.305176
427007,A,0.995728,-0.074341,-0.016602
427012,G,1.647949,-0.488281,0.183105
427017,A,0.997925,-0.077759,-0.016357
427022,M,-8.081055,37.475586,-25.732422
427026,G,1.586914,-0.244141,0.183105
427031,A,0.994263,-0.071167,-0.013062
427036,G,1.281738,-0.427246,0.183105
427041,A,0.997437,-0.073364,0.005249
427046,G,2.136230,-0.610352,0.183105
427051,A,0.998779,-0.069336,-0.017456
427056,G,1.647949,-0.427246,0.122070
427061,A,0.997192,-0.080444,-0.000122
427066,G,1.892090,-0.366211,0.122070
427071,A,1.000366,-0.075928,-0.028320
427076,M,-10.754395,36.682129,-29.089355
427080,G,1.586914,-0.183105,0.244141
427085,A,0.999390,-0.074585,-0.027588
427090,G,2.136230,-0.305176,0.122070
427095,A,0.995972,-0.072266,-0.011475
427100,G,1.464844,-0.244141,0.061035
427105,A,0.993896,-0.075073,-0.037231
427110,G,1.831055,-0.549316,0.122070
427115,A,0.994263,-0.078003,-0.020386
427120,G,1.586914,-0.244141,0.122070
427125,A,0.994629,-0.073486,-0.005859
427130,M,-9.216309,37.280273,-26.062012
427134,G,1.831055,-0.610352,0.061035
427139,A,1.000488,-0.072510,-0.034668
427144,G,1.647949,-0.549316,0.061035
427149,A,0.997192,-0.071899,-0.010254
427154,G,2.075195,-0.549316,0.244141
427159,A,0.994507,-0.073486,-0.014160
427164,G,1.770020,-0.427246,0.244141
427169,A,0.997314,-0.070679,-0.032471
427174,M,-8.703613,36.779785,-29.284668
427178,G,1.586914,-0.366211,0.122070
427183,A,0.994019,-0.075928,-0.016113
427188,G,1.892090,-0.122070,0.061035
427193,A,0.994873,-0.077881,-0.020142
427198,G,1.647949,-0.305176,0.305176
427203,A,0.997437,-0.073364,-0.056152
427208,G,1.831055,-0.488281,0.122070
427213,A,0.998047,-0.069702,-0.003540
427218,G,1.708984,-0.305176,0.000000
427223,A,0.993042,-0.074097,-0.013916
427228,M,-9.289551,37.792969,-23.437500
427232,G,2.014160,-0.610352,0.061035
427237,A,0.999878,-0.079224,-0.002808
427242,G,2.014160,-0.366211,0.183105
427247,A,0.999023,-0.072388,-0.022949
427252,G,1.586914,-0.488281,0.183105
427257,A,0.996948,-0.074219,-0.002686
427262,G,1.708984,-0.610352,0.244141
427267,A,0.969482,-0.075928,-0.004028
427272,M,-9.680176,36.181641,-30.749512
427276,G,1.464844,-0.122070,0.183105
427281,A,0.989868,-0.075317,0.001831
427286,G,1.953125,-0.488281,0.122070
427291,A,0.993896,-0.073975,-0.031616
427296,G,1.220703,-0.427246,0.122070
427301,A,0.997070,-0.075928,-0.034424
427306,G,1.892090,-0.366211,0.122070
427311,A,0.994873,-0.076538,0.001465
427316,G,1.708984,-0.488281,0.183105
427321,A,1.000732,-0.073608,-0.034668
427326,M,-7.275391,36.779785,-25.842285
427330,G,2.014160,-0.549316,-0.061035
427335,A,0.999756,-0.070190,-0.018066
427340,G,1.220703,-0.122070,0.061035
427345,A,0.996460,-0.072876,-0.024658
427350,G,2.258301,-0.427246,0.122070
427355,A,0.996704,-0.080811,-0.015991
427360,G,1.525879,-0.305176,0.305176
427365,A,0.996460,-0.079224,-0.035767
427370,G,1.953125,-0.366211,0.305176
427375,A,0.993774,-0.075439,-0.015137
427380,M,-11.987305,37.268066,-29.345703
427384,G,1.586914,-0.305176,0.183105
427389,A,0.998169,-0.071655,-0.032227
427394,G,1.953125,-0.610352,0.183105
