Millis,Sensor,X,Y,Z
788309,A,0.996826,-0.073975,-0.016724
788316,G,1.770020,-0.305176,0.061035
788321,A,0.996338,-0.073608,-0.019409
788326,G,1.770020,-0.366211,0.122070
788331,A,0.997437,-0.075928,-0.020630
788336,G,1.770020,-0.366211,0.122070
788341,A,0.995483,-0.074219,-0.017822
788346,M,-11.035156,38.000488,-27.197266
788350,G,1.647949,-0.183105,0.244141
788355,A,0.997314,-0.073608,-0.020874
788360,G,1.770020,-0.366211,0.183105
788365,A,0.996460,-0.074219,-0.017456
788370,G,1.892090,-0.305176,0.244141
788375,A,0.997559,-0.074585,-0.014038
788380,G,1.953125,-0.427246,0.183105
788385,A,0.996460,-0.074341,-0.021240
788390,M,-10.925293,37.573242,-26.586914
788394,G,1.953125,-0.366211,0.183105
788399,A,0.996094,-0.074097,-0.014771
788404,G,1.892090,-0.427246,0.183105
788409,A,0.996460,-0.074463,-0.020630
788414,G,1.953125,-0.305176,0.305176
788419,A,0.997070,-0.074585,-0.014404
788424,G,1.831055,-0.366211,0.244141
788429,A,0.995483,-0.074219,-0.020752
788434,G,1.892090,-0.488281,0.122070
788439,A,0.996948,-0.074219,-0.016113
788444,M,-11.096191,38.232422,-25.659180
788448,G,1.464844,-0.305176,0.183105
788453,A,0.995972,-0.074341,-0.016968
788458,G,1.525879,-0.122070,0.122070
788463,A,0.996216,-0.074341,-0.018799
788468,G,1.586914,-0.244141,0.122070
788473,A,0.996826,-0.073853,-0.017578
788478,G,1.708984,-0.488281,0.183105
788483,A,0.998047,-0.073975,-0.018066
788488,G,1.647949,-0.305176,0.305176
788493,A,0.996460,-0.074707,-0.020996
788498,M,-10.510254,37.670898,-25.878906
788502,G,1.586914,-0.305176,0.244141
788507,A,0.996948,-0.074463,-0.018799
788512,G,1.770020,-0.427246,0.183105
788517,A,0.994873,-0.074829,-0.015381
788522,G,1.708984,-0.427246,0.305176
788527,A,0.996338,-0.074463,-0.020264
788532,G,1.708984,-0.488281,0.305176
788537,A,0.997192,-0.074219,-0.019653
788542,M,-10.522461,38.208008,-26.159668
788546,G,1.770020,-0.427246,-0.061035
788551,A,0.995361,-0.074829,-0.017700
788556,G,1.831055,-0.366211,0.061035
788561,A,0.996094,-0.074585,-0.016479
788566,G,1.770020,-0.427246,0.061035
788571,A,0.996460,-0.073853,-0.020508
788576,G,1.708984,-0.427246,0.122070
788581,A,0.996094,-0.073730,-0.016357
788586,G,1.770020,-0.488281,0.061035
788591,A,0.997559,-0.074097,-0.019897
788596,M,-10.974121,37.939453,-26.989746
788600,G,1.770020,-0.366211,0.122070
788605,A,0.996704,-0.074341,-0.018433
788610,G,1.708984,-0.305176,0.244141
788615,A,0.996948,-0.074341,-0.017700
788620,G,1.892090,-0.366211,0.305176
788625,A,0.996216,-0.073608,-0.018066
788630,G,1.892090,-0.488281,0.244141
788635,A,0.996826,-0.074219,-0.017822
788640,G,1.770020,-0.488281,0.305176
788645,A,0.998779,-0.073730,-0.019043
788650,M,-10.827637,38.293457,-25.830078
788654,G,1.647949,-0.366211,0.000000
788659,A,0.996460,-0.074219,-0.016235
788664,G,1.831055,-0.366211,0.183105
788669,A,0.996826,-0.074097,-0.018066
788674,G,1.953125,-0.427246,0.244141
788679,A,0.995483,-0.074097,-0.018188
788684,G,1.953125,-0.366211,0.183105
788689,A,0.995972,-0.074707,-0.019409
788694,M,-10.827637,38.305664,-25.622559
788698,G,1.892090,-0.427246,0.122070
788703,A,0.996704,-0.074463,-0.016846
788708,G,1.647949,-0.366211,0.244141
788713,A,0.996582,-0.073486,-0.019775
788718,G,1.770020,-0.305176,0.305176
788723,A,0.996216,-0.074097,-0.016846
788728,G,1.831055,-0.305176,0.244141
788733,A,0.996094,-0.074463,-0.020142
788738,G,1.831055,-0.305176,0.305176
788743,A,0.997070,-0.074951,-0.017822
788748,M,-10.583496,37.536621,-27.038574
788752,G,1.831055,-0.305176,0.122070
788757,A,0.997070,-0.074219,-0.018066
788762,G,1.892090,-0.488281,0.244141
788767,A,0.997192,-0.074463,-0.019287
788772,G,1.831055,-0.427246,0.244141
788777,A,0.996582,-0.073853,-0.017456
788782,G,1.953125,-0.427246,0.305176
788787,A,0.996582,-0.073730,-0.018188
788792,M,-10.559082,38.085937,-26.428223
788796,G,1.953125,-0.427246,0.366211
788801,A,0.994873,-0.074829,-0.018433
788806,G,1.647949,-0.488281,0.183105
788811,A,0.997437,-0.074219,-0.019409
788816,G,1.892090,-0.427246,0.122070
788821,A,0.996216,-0.074951,-0.016968
788826,G,1.831055,-0.366211,0.122070
788831,A,0.996460,-0.074829,-0.019287
788836,G,1.892090,-0.366211,0.183105
788841,A,0.996704,-0.075073,-0.016479
788846,M,-10.095215,37.915039,-26.086426
788850,G,1.831055,-0.427246,0.183105
788855,A,0.996094,-0.073853,-0.018066
788860,G,1.708984,-0.305176,0.244141
788865,A,0.996826,-0.074219,-0.016968
788870,G,1.770020,-0.366211,0.305176
788875,A,0.995361,-0.074097,-0.019409
788880,G,1.770020,-0.427246,0.244141
788885,A,0.996338,-0.074951,-0.017700
788890,G,1.708984,-0.305176,0.305176
788895,A,0.996094,-0.074341,-0.018799
788900,M,-10.937500,37.744141,-26.379395
788904,G,1.770020,-0.305176,0.183105
788909,A,0.997070,-0.074463,-0.018555
788914,G,1.831055,-0.366211,0.244141
788919,A,0.996826,-0.074341,-0.017212
788924,G,1.831055,-0.305176,0.183105
788929,A,0.996948,-0.074463,-0.018066
788934,G,1.953125,-0.366211,0.122070
788939,A,0.996826,-0.074097,-0.019409
788944,M,-10.778809,37.231445,-26.904297
788948,G,1.770020,-0.366211,0.061035
788953,A,0.995605,-0.074341,-0.020142
788958,G,1.586914,-0.122070,0.000000
788963,A,0.996216,-0.073975,-0.018188
788968,G,1.770020,-0.366211,0.061035
788973,A,0.996216,-0.074707,-0.019287
788978,G,1.708984,-0.488281,0.183105
788983,A,0.996338,-0.073975,-0.017822
788988,G,1.892090,-0.549316,0.183105
788993,A,0.997681,-0.074585,-0.020020
788999,M,-11.083984,38.024902,-26.379395
789004,G,1.831055,-0.549316,0.244141
789008,A,0.996704,-0.073486,-0.019165
789013,G,1.708984,-0.366211,0.122070
789018,A,0.996460,-0.074829,-0.018799
789023,G,1.770020,-0.366211,0.183105
789028,A,0.997192,-0.074463,-0.017334
789033,G,1.831055,-0.305176,0.244141
789038,A,0.995972,-0.074219,-0.018555
789043,G,1.647949,-0.427246,0.122070
789048,A,0.996460,-0.074341,-0.018799
789053,M,-11.437988,37.390137,-26.806641
789057,G,1.525879,-0.305176,0.305176
789062,A,0.997925,-0.074219,-0.018066
789067,G,1.525879,-0.366211,0.183105
789072,A,0.997559,-0.073608,-0.018921
789077,G,1.892090,-0.488281,0.244141
789082,A,0.996826,-0.073975,-0.018555
789087,G,1.831055,-0.549316,0.305176
789092,A,0.996338,-0.074829,-0.017822
789097,M,-10.876465,37.463379,-28.015137
789101,G,1.831055,-0.366211,0.183105
789106,A,0.995972,-0.074829,-0.017822
789111,G,1.647949,-0.549316,0.000000
789116,A,0.995728,-0.074341,-0.017578
789121,G,1.647949,-0.366211,0.183105
789126,A,0.996094,-0.074463,-0.018799
789131,G,1.770020,-0.366211,0.183105
789136,A,0.996826,-0.074585,-0.019165
789141,G,1.831055,-0.427246,0.244141
789146,A,0.996948,-0.074341,-0.018677
789151,M,-10.949707,37.512207,-26.733398
789155,G,1.831055,-0.366211,0.122070
789160,A,0.995972,-0.074097,-0.019043
789165,G,1.831055,-0.427246,0.183105
789170,A,0.997314,-0.074219,-0.017822
789175,G,1.953125,-0.366211,0.122070
789180,A,0.996826,-0.074829,-0.019287
789185,G,1.770020,-0.427246,0.183105
789190,A,0.997192,-0.073975,-0.019165
789195,G,1.647949,-0.427246,0.244141
789200,A,0.998779,-0.073364,-0.019409
789205,M,-10.925293,37.976074,-25.939941
789209,G,1.525879,-0.427246,0.183105
789214,A,0.995605,-0.075195,-0.018433
789219,G,1.647949,-0.488281,0.244141
789224,A,0.996582,-0.074585,-0.018188
789229,G,1.770020,-0.610352,0.122070
789234,A,0.997070,-0.074951,-0.018311
789239,G,1.647949,-0.366211,0.122070
789244,A,0.996582,-0.075195,-0.018555
789249,M,-10.852051,37.792969,-25.854492
789253,G,1.831055,-0.427246,0.122070
789258,A,0.996826,-0.074463,-0.017700
789263,G,1.892090,-0.427246,0.244141
789268,A,0.995850,-0.073730,-0.017944
789273,G,2.075195,-0.488281,0.183105
789278,A,0.995850,-0.074829,-0.018555
789283,G,1.708984,-0.427246,0.183105
789288,A,0.997192,-0.074585,-0.018066
789293,G,1.647949,-0.366211,0.122070
789298,A,0.997192,-0.075195,-0.018677
789303,M,-10.717773,37.719727,-26.635742
789307,G,1.770020,-0.488281,0.183105
789312,A,0.996460,-0.074219,-0.017456
789317,G,1.831055,-0.427246,0.244141
789322,A,0.996216,-0.074219,-0.019287
789327,G,1.708984,-0.305176,0.183105
789332,A,0.996216,-0.074219,-0.019165
789337,G,1.770020,-0.244141,0.183105
789342,A,0.996948,-0.074341,-0.018066
789347,G,1.708984,-0.366211,0.122070
789352,A,0.996826,-0.073853,-0.017944
789357,M,-10.803223,37.780762,-25.781250
789361,G,1.892090,-0.366211,0.244141
789366,A,0.996704,-0.074585,-0.017944
789371,G,1.831055,-0.488281,0.244141
789376,A,0.995972,-0.074219,-0.019653
789381,G,1.831055,-0.488281,0.244141
789386,A,0.996582,-0.073730,-0.018799
789391,G,1.831055,-0.366211,0.183105
789396,A,0.996460,-0.074585,-0.018066
789401,M,-10.644531,37.890625,-25.610352
789405,G,1.770020,-0.427246,0.244141
789410,A,0.995605,-0.073853,-0.017822
789415,G,1.647949,-0.244141,0.122070
789420,A,0.996338,-0.074707,-0.018555
789425,G,1.831055,-0.305176,0.183105
789430,A,0.996704,-0.073242,-0.019775
789435,G,1.831055,-0.366211,0.183105
789440,A,0.997070,-0.073853,-0.019775
789445,G,1.831055,-0.427246,0.122070
789450,A,0.996094,-0.074463,-0.017822
789455,M,-10.961914,37.695312,-26.501465
789459,G,1.892090,-0.488281,0.122070
789464,A,0.997314,-0.073608,-0.018677
789469,G,1.708984,-0.488281,0.183105
789474,A,0.996216,-0.073730,-0.018188
789479,G,1.770020,-0.366211,0.183105
789484,A,0.995850,-0.073853,-0.016968
789489,G,1.770020,-0.366211,0.183105
789494,A,0.996704,-0.074341,-0.018677
789499,G,1.953125,-0.366211,0.244141
789504,A,0.997559,-0.074341,-0.017456
789509,M,-11.047363,37.854004,-25.952148
789513,G,1.525879,-0.366211,0.244141
789518,A,0.997559,-0.074585,-0.019165
789523,G,1.892090,-0.488281,0.244141
789528,A,0.996460,-0.074707,-0.016724
789533,G,1.953125,-0.427246,0.122070
789538,A,0.996826,-0.074707,-0.017822
789543,G,1.708984,-0.488281,0.122070
789548,A,0.996216,-0.074219,-0.018066
789553,M,-10.632324,37.792969,-26.330566
789557,G,1.708984,-0.488281,0.183105
789562,A,0.994995,-0.074951,-0.018066
789567,G,1.892090,-0.366211,0.122070
789572,A,0.996216,-0.074219,-0.019287
789577,G,1.953125,-0.366211,0.244141
789582,A,0.995972,-0.074707,-0.018555
789587,G,1.831055,-0.427246,0.183105
789592,A,0.996582,-0.074219,-0.019653
789597,G,1.770020,-0.488281,0.244141
789602,A,0.997070,-0.074219,-0.017944
789607,M,-10.705566,37.854004,-26.635742
789611,G,1.770020,-0.244141,0.183105
789616,A,0.997070,-0.074341,-0.019531
789621,G,1.708984,-0.305176,0.183105
789626,A,0.996460,-0.073975,-0.018188
789631,G,1.708984,-0.427246,0.244141
789636,A,0.997803,-0.073608,-0.018188
789641,G,1.770020,-0.427246,0.122070
789646,A,0.996826,-0.074219,-0.018677
789651,G,1.831055,-0.427246,0.183105
789656,A,0.996460,-0.073730,-0.019043
789661,M,-11.022949,37.792969,-26.110840
789665,G,1.708984,-0.488281,0.183105
789670,A,0.995972,-0.074097,-0.017700
789675,G,1.831055,-0.427246,0.122070
789680,A,0.996216,-0.075073,-0.019287
789685,G,1.831055,-0.427246,0.183105
789690,A,0.996948,-0.074097,-0.019287
789695,G,1.831055,-0.488281,0.183105
789700,A,0.997192,-0.074707,-0.016968
789705,M,-10.913086,38.061523,-26.245117
789709,G,1.892090,-0.488281,0.122070
789714,A,0.997192,-0.073975,-0.018433
789719,G,1.831055,-0.305176,0.305176
789724,A,0.997070,-0.074585,-0.019165
789729,G,1.831055,-0.366211,0.305176
789734,A,0.996460,-0.073975,-0.018311
789739,G,1.770020,-0.366211,0.183105
789744,A,0.996216,-0.074463,-0.018555
789749,G,1.831055,-0.427246,0.183105
789754,A,0.996460,-0.074707,-0.018799
789759,M,-10.815430,37.829590,-26.232910
789763,G,1.708984,-0.427246,0.244141
789768,A,0.996460,-0.074585,-0.017822
789773,G,1.647949,-0.427246,0.061035
789778,A,0.997070,-0.074951,-0.018311
789783,G,1.708984,-0.366211,0.122070
789788,A,0.996582,-0.074097,-0.018799
789793,G,1.770020,-0.305176,0.244141
789798,A,0.996948,-0.074951,-0.018311
789803,G,1.831055,-0.305176,0.183105
789808,A,0.998291,-0.075073,-0.018921
789813,M,-10.192871,37.792969,-26.501465
789817,G,1.647949,-0.488281,0.183105
789822,A,0.996094,-0.074097,-0.019409
789827,G,1.770020,-0.244141,0.244141
789832,A,0.997559,-0.074341,-0.018555
789837,G,1.647949,-0.427246,0.305176
789842,A,0.996338,-0.074463,-0.016479
789847,G,1.953125,-0.366211,0.244141
789852,A,0.996582,-0.074585,-0.019409
789857,M,-10.717773,37.731934,-25.769043
789861,G,1.770020,-0.305176,0.183105
789866,A,0.996094,-0.075317,-0.018677
789871,G,1.647949,-0.244141,0.183105
789876,A,0.996704,-0.073853,-0.018433
789881,G,1.892090,-0.366211,0.122070
789886,A,0.996338,-0.074341,-0.017822
789891,G,1.770020,-0.366211,0.244141
789896,A,0.996582,-0.074585,-0.016479
789901,G,1.831055,-0.488281,0.183105
789906,A,0.996460,-0.074097,-0.018433
789911,M,-10.644531,38.562012,-27.307129
789915,G,1.831055,-0.305176,0.061035
789920,A,0.996826,-0.073975,-0.017456
789925,G,1.892090,-0.427246,0.183105
789930,A,0.996704,-0.073975,-0.018921
789935,G,1.708984,-0.366211,0.122070
789940,A,0.996216,-0.073730,-0.018921
789945,G,1.831055,-0.366211,0.183105
789950,A,0.996948,-0.074219,-0.018311
789955,G,1.892090,-0.488281,0.305176
789960,A,0.997803,-0.073853,-0.018555
789965,M,-11.035156,38.354492,-26.391602
789970,G,1.708984,-0.427246,0.183105
789974,A,0.996460,-0.074219,-0.017700
789979,G,1.892090,-0.488281,0.244141
789984,A,0.996460,-0.074341,-0.018311
789989,G,1.892090,-0.427246,0.183105
789994,A,0.997192,-0.074463,-0.016846
789999,G,1.770020,-0.305176,0.244141
790004,A,0.996948,-0.073730,-0.019409
790009,M,-10.412598,37.438965,-26.489258
790014,G,1.892090,-0.366211,0.122070
790018,A,0.997070,-0.074341,-0.017822
790023,G,1.831055,-0.305176,0.183105
790028,A,0.996216,-0.074463,-0.018311
790033,G,1.770020,-0.427246,0.122070
790038,A,0.996826,-0.074951,-0.018555
790043,G,1.831055,-0.366211,0.183105
790048,A,0.996460,-0.073486,-0.018311
790053,G,1.831055,-0.427246,0.122070
790058,A,0.996826,-0.074341,-0.018799
790063,M,-10.253906,38.073730,-26.745605
790067,G,1.770020,-0.427246,0.122070
790072,A,0.996948,-0.074463,-0.018677
790077,G,1.647949,-0.366211,0.244141
790082,A,0.997681,-0.073853,-0.018799
790087,G,1.953125,-0.427246,0.244141
790092,A,0.996948,-0.075317,-0.018188
790097,G,1.892090,-0.488281,0.366211
790102,A,0.997681,-0.073853,-0.018188
790107,G,1.708984,-0.305176,0.305176
790112,A,0.996948,-0.074341,-0.019287
790117,M,-10.778809,38.110352,-25.976562
790121,G,1.464844,-0.366211,0.122070
790126,A,0.996338,-0.074097,-0.018066
790131,G,1.953125,-0.427246,0.244141
790136,A,0.996216,-0.074097,-0.018433
790141,G,1.647949,-0.427246,0.305176
790146,A,0.996704,-0.074585,-0.017822
790151,G,1.892090,-0.427246,0.183105
790156,A,0.995361,-0.074463,-0.017334
790161,M,-10.437012,37.854004,-26.196289
790165,G,1.770020,-0.366211,0.244141
790170,A,0.995239,-0.074585,-0.019653
790175,G,1.647949,-0.244141,0.122070
790180,A,0.996948,-0.073853,-0.018799
790185,G,1.708984,-0.305176,0.183105
790190,A,0.996094,-0.074097,-0.019531
790195,G,1.647949,-0.427246,0.183105
790200,A,0.995850,-0.074341,-0.018188
790205,G,1.892090,-0.488281,0.366211
790210,A,0.996704,-0.074341,-0.017700
790215,M,-10.668945,37.683105,-26.525879
790219,G,1.770020,-0.305176,0.305176
790224,A,0.996460,-0.074463,-0.019043
790229,G,1.892090,-0.427246,0.183105
790234,A,0.996460,-0.074707,-0.017212
790239,G,1.708984,-0.305176,0.122070
790244,A,0.995605,-0.074829,-0.018799
790249,G,1.831055,-0.305176,0.305176
790254,A,0.996704,-0.074341,-0.019165
790259,G,1.892090,-0.244141,0.366211
790264,A,0.996582,-0.073730,-0.017944
790269,M,-10.461426,38.183594,-27.246094
790273,G,1.708984,-0.244141,0.244141
790278,A,0.997437,-0.073608,-0.017822
790283,G,1.770020,-0.427246,0.183105
790288,A,0.997070,-0.074219,-0.016968
790293,G,1.647949,-0.366211,0.122070
790298,A,0.996582,-0.074097,-0.017944
790303,G,1.831055,-0.427246,0.366211
790308,A,0.995117,-0.074097,-0.019043
790313,M,-10.412598,37.805176,-26.599121
790318,G,1.770020,-0.488281,0.244141
790322,A,0.995850,-0.074341,-0.019287
790327,G,1.831055,-0.366211,0.183105
790332,A,0.996826,-0.074463,-0.018433
790337,G,1.831055,-0.366211,0.122070
790342,A,0.996582,-0.074707,-0.016724
790347,G,1.831055,-0.305176,0.305176
790352,A,0.996338,-0.074707,-0.018311
790357,G,1.770020,-0.305176,0.244141
790362,A,0.997437,-0.073975,-0.018555
790367,M,-10.351563,37.780762,-26.110840
790371,G,1.708984,-0.427246,0.122070
790376,A,0.996704,-0.075073,-0.017700
790381,G,1.892090,-0.427246,0.183105
790386,A,0.996582,-0.073730,-0.019043
790391,G,1.831055,-0.427246,0.183105
790396,A,0.996826,-0.074341,-0.018188
790401,G,1.708984,-0.366211,0.183105
790406,A,0.996704,-0.073975,-0.017456
790411,G,1.770020,-0.366211,0.305176
790416,A,0.998535,-0.074463,-0.018555
790421,M,-10.461426,38.281250,-27.026367
790425,G,1.770020,-0.366211,0.305176
790430,A,0.997070,-0.074707,-0.017090
790435,G,1.770020,-0.488281,0.366211
790440,A,0.996826,-0.074097,-0.018188
790445,G,1.770020,-0.427246,0.244141
790450,A,0.997314,-0.074341,-0.019287
790455,G,1.892090,-0.427246,0.366211
790460,A,0.996704,-0.074341,-0.017822
790465,M,-10.424805,37.915039,-26.843262
790469,G,1.831055,-0.366211,0.244141
790474,A,0.995972,-0.074707,-0.019287
790479,G,1.647949,-0.366211,0.061035
790484,A,0.996582,-0.074707,-0.018188
790489,G,1.831055,-0.305176,0.244141
790494,A,0.996582,-0.074463,-0.017578
790499,G,1.831055,-0.366211,0.305176
790504,A,0.996216,-0.074585,-0.017456
790509,G,1.708984,-0.488281,0.244141
790514,A,0.996826,-0.074097,-0.018311
790519,M,-11.328125,37.890625,-25.329590
790523,G,1.708984,-0.427246,0.183105
790528,A,0.996826,-0.073853,-0.018066
790533,G,1.892090,-0.549316,0.183105
790538,A,0.996582,-0.073975,-0.017578
790543,G,1.892090,-0.366211,0.244141
790548,A,0.996948,-0.074341,-0.018433
790553,G,1.831055,-0.427246,0.305176
790558,A,0.996704,-0.074341,-0.018799
790563,G,2.136230,-0.427246,0.305176
790568,A,0.995483,-0.074585,-0.017944
790573,M,-10.253906,36.840820,-25.427246
790577,G,1.525879,-0.244141,0.183105
790582,A,0.996216,-0.075073,-0.018066
790587,G,1.770020,-0.366211,0.183105
790592,A,0.996826,-0.074463,-0.018311
790597,G,1.770020,-0.366211,0.183105
790602,A,0.996582,-0.074707,-0.017944
790607,G,1.953125,-0.305176,0.122070
790612,A,0.996582,-0.074097,-0.018188
790617,M,-10.729980,38.024902,-26.525879
790621,G,1.770020,-0.366211,0.183105
790626,A,0.996460,-0.074585,-0.018555
790631,G,1.708984,-0.488281,0.183105
790636,A,0.996460,-0.074341,-0.018677
790641,G,2.075195,-0.427246,0.183105
790646,A,0.995605,-0.073730,-0.018799
790651,G,1.708984,-0.366211,0.305176
790656,A,0.996704,-0.074097,-0.017822
790661,G,1.708984,-0.244141,0.183105
790666,A,0.996338,-0.074707,-0.019531
790671,M,-10.156250,38.452148,-25.781250
790675,G,1.708984,-0.244141,0.183105
790680,A,0.995972,-0.074463,-0.018311
790685,G,2.014160,-0.488281,0.305176
790690,A,0.996582,-0.073730,-0.018066
790695,G,1.953125,-0.427246,0.183105
790700,A,0.996460,-0.074341,-0.018433
790705,G,1.831055,-0.366211,0.183105
790710,A,0.995972,-0.074463,-0.018433
790715,M,-10.559082,37.854004,-25.708008
790719,G,1.892090,-0.427246,0.183105
790724,A,0.996094,-0.074097,-0.019043
790729,G,1.892090,-0.549316,0.122070
790734,A,0.996948,-0.074585,-0.018066
790739,G,1.953125,-0.488281,0.183105
790744,A,0.996338,-0.074341,-0.017456
790749,G,1.831055,-0.427246,0.183105
790754,A,0.997314,-0.074463,-0.018555
790759,G,1.647949,-0.244141,0.183105
790764,A,0.996582,-0.074585,-0.017334
790769,M,-10.607910,38.208008,-25.219727
790773,G,1.770020,-0.427246,0.183105
790778,A,0.996216,-0.073364,-0.018921
790783,G,1.892090,-0.305176,0.122070
790788,A,0.996582,-0.075073,-0.017944
790793,G,1.770020,-0.366211,0.183105
790798,A,0.997314,-0.074097,-0.019409
790803,G,1.831055,-0.305176,0.183105
790808,A,0.996582,-0.073242,-0.018188
790813,G,1.892090,-0.549316,0.305176
790818,A,0.997681,-0.074341,-0.018433
790823,M,-10.266113,38.195801,-25.952148
790827,G,1.831055,-0.305176,0.183105
790832,A,0.996704,-0.073486,-0.017456
790837,G,1.831055,-0.427246,0.305176
790842,A,0.996338,-0.073975,-0.018677
790847,G,2.014160,-0.427246,0.183105
790852,A,0.996094,-0.074585,-0.019043
790857,G,2.014160,-0.305176,0.244141
790862,A,0.995850,-0.074097,-0.019287
790867,M,-10.986328,37.841797,-25.805664
790871,G,1.953125,-0.366211,0.122070
790876,A,0.996704,-0.075073,-0.018433
790881,G,1.892090,-0.366211,0.061035
790886,A,0.996948,-0.074585,-0.017578
790891,G,1.831055,-0.366211,0.183105
790896,A,0.996704,-0.074341,-0.019653
790901,G,1.953125,-0.366211,0.244141
790906,A,0.996704,-0.073730,-0.020020
790911,G,1.892090,-0.549316,0.183105
790916,A,0.995972,-0.074951,-0.018433
790921,M,-10.583496,37.646484,-26.367187
790925,G,1.953125,-0.427246,0.122070
790930,A,0.996704,-0.074829,-0.017700
790935,G,1.831055,-0.488281,0.183105
790940,A,0.996704,-0.074463,-0.019653
790945,G,1.831055,-0.549316,0.305176
790950,A,0.996216,-0.074829,-0.017822
790955,G,1.831055,-0.488281,0.122070
790960,A,0.996948,-0.074463,-0.017456
790965,G,1.892090,-0.427246,0.183105
790970,A,0.998779,-0.074219,-0.018311
790975,M,-10.363770,37.463379,-26.306152
790979,G,1.770020,-0.366211,0.183105
790984,A,0.996948,-0.073730,-0.018311
790989,G,1.770020,-0.366211,0.244141
790994,A,0.996460,-0.073975,-0.018921
790999,G,1.770020,-0.488281,0.183105
791004,A,0.996826,-0.074097,-0.018188
791009,G,1.831055,-0.549316,0.244141
791014,A,0.997192,-0.075073,-0.018921
791019,M,-10.729980,38.391113,-26.354980
791024,G,1.831055,-0.427246,0.183105
791028,A,0.996460,-0.074097,-0.019897
791033,G,1.403809,-0.366211,0.061035
791038,A,0.996948,-0.075073,-0.019409
791043,G,1.770020,-0.366211,0.183105
791048,A,0.996582,-0.073853,-0.018677
791053,G,1.831055,-0.366211,0.244141
791058,A,0.996826,-0.074341,-0.018066
791063,G,1.892090,-0.427246,0.183105
791068,A,0.996338,-0.074829,-0.018066
791073,M,-10.229492,37.963867,-26.098633
791078,G,1.892090,-0.366211,0.122070
791082,A,0.997070,-0.074341,-0.017944
791087,G,1.770020,-0.488281,0.305176
791092,A,0.996216,-0.074585,-0.017944
791097,G,1.831055,-0.427246,0.183105
791102,A,0.996216,-0.074829,-0.018066
791107,G,1.770020,-0.488281,0.183105
791112,A,0.996582,-0.074463,-0.018433
791117,G,1.831055,-0.427246,0.122070
791122,A,0.995117,-0.073730,-0.018311
791127,M,-10.607910,37.780762,-25.244141
791131,G,1.770020,-0.366211,0.183105
791136,A,0.995850,-0.074097,-0.018677
791141,G,1.770020,-0.366211,0.122070
791146,A,0.996704,-0.074951,-0.018677
791151,G,1.770020,-0.305176,0.305176
791156,A,0.997070,-0.074463,-0.018433
791161,G,1.953125,-0.366211,0.244141
791166,A,0.996216,-0.075073,-0.017822
791171,M,-10.607910,37.597656,-26.403809
791175,G,1.892090,-0.427246,0.305176
791180,A,0.996460,-0.074219,-0.019043
791185,G,1.708984,-0.366211,0.244141
791190,A,0.997070,-0.074951,-0.018433
791195,G,1.831055,-0.427246,0.305176
791200,A,0.996094,-0.074341,-0.017822
791205,G,1.831055,-0.366211,0.244141
791210,A,0.996338,-0.074341,-0.019653
791215,G,1.770020,-0.305176,0.305176
791220,A,0.996460,-0.074219,-0.017822
791225,M,-10.229492,38.256836,-26.330566
791229,G,1.708984,-0.549316,0.244141
791234,A,0.995850,-0.074951,-0.017212
791239,G,1.586914,-0.366211,0.244141
791244,A,0.997681,-0.075195,-0.018555
791249,G,2.075195,-0.305176,0.122070
791254,A,0.996826,-0.074097,-0.018433
791259,G,1.708984,-0.427246,0.183105
791264,A,0.997437,-0.074585,-0.018433
791269,G,1.831055,-0.305176,0.183105
791274,A,0.996582,-0.074341,-0.017822
791279,M,-10.681152,38.354492,-26.757812
791284,G,1.953125,-0.366211,0.305176
791288,A,0.995605,-0.074707,-0.017700
791293,G,1.831055,-0.305176,0.183105
791298,A,0.996216,-0.073975,-0.018921
791303,G,1.831055,-0.427246,0.244141
791308,A,0.996948,-0.074097,-0.016968
791313,G,1.892090,-0.244141,0.244141
791318,A,0.996338,-0.074463,-0.018555
791323,M,-10.461426,38.012695,-26.623535
791328,G,1.770020,-0.305176,0.122070
791332,A,0.996704,-0.073853,-0.018921
791337,G,1.770020,-0.427246,0.122070
791342,A,0.996826,-0.074341,-0.017212
791347,G,1.892090,-0.427246,0.244141
791352,A,0.996460,-0.074707,-0.018066
791357,G,1.831055,-0.305176,0.244141
791362,A,0.996216,-0.074097,-0.019409
791367,G,1.586914,-0.305176,0.122070
791372,A,0.996826,-0.073853,-0.017212
791377,M,-10.656738,37.878418,-26.110840
791381,G,1.770020,-0.183105,0.305176
791386,A,0.995972,-0.073853,-0.020142
791391,G,1.892090,-0.366211,0.244141
791396,A,0.995728,-0.074219,-0.019165
791401,G,1.892090,-0.427246,0.122070
791406,A,0.996948,-0.074097,-0.017578
791411,G,1.892090,-0.427246,0.244141
791416,A,0.996704,-0.074951,-0.019409
791421,G,1.770020,-0.427246,0.122070
791426,A,0.995972,-0.075195,-0.018433
791431,M,-10.534668,37.756348,-25.854492
791436,G,1.892090,-0.366211,0.122070
791440,A,0.996704,-0.074219,-0.019043
791445,G,1.953125,-0.366211,0.244141
791450,A,0.996460,-0.074463,-0.019287
791455,G,2.075195,-0.366211,0.305176
791460,A,0.997437,-0.074463,-0.018311
791465,G,1.708984,-0.305176,0.244141
791470,A,0.994385,-0.073975,-0.018677
791475,M,-11.010742,38.269043,-25.476074
791479,G,1.708984,-0.305176,0.244141
791484,A,0.997314,-0.074341,-0.017700
