Millis,Sensor,X,Y,Z
1088664,A,1.000610,-0.073730,-0.016235
1088669,M,-10.327148,36.071777,-25.756836
1088673,G,1.586914,-0.488281,0.183105
1088678,A,1.001099,-0.073120,-0.021606
1088683,G,1.708984,-0.488281,0.305176
1088688,A,0.996582,-0.077759,-0.028687
1088693,G,1.708984,-0.610352,0.305176
1088698,A,0.998291,-0.077881,-0.036255
1088703,G,1.586914,-0.549316,0.183105
1088708,A,0.996582,-0.070312,-0.016113
1088713,G,1.831055,-0.610352,0.183105
1088718,A,0.996094,-0.069702,-0.029663
1088723,M,-6.506348,34.838867,-28.625488
1088727,G,1.586914,-0.366211,0.305176
1088732,A,0.996460,-0.072510,-0.043091
1088737,G,1.831055,-0.488281,0.305176
1088742,A,0.994873,-0.074585,-0.010010
1088747,G,1.525879,-0.427246,0.244141
1088752,A,0.995728,-0.073364,-0.028442
1088757,G,1.892090,-0.549316,0.183105
1088762,A,0.997437,-0.073608,-0.001831
1088767,M,-8.178711,36.096191,-25.244141
1088771,G,1.770020,-0.549316,0.183105
1088776,A,0.996338,-0.072021,-0.030396
1088781,G,1.708984,-0.366211,0.122070
1088786,A,0.997070,-0.075562,-0.003418
1088791,G,1.770020,-0.366211,0.122070
1088796,A,0.997437,-0.076538,-0.002563
1088801,G,1.647949,-0.427246,0.122070
1088806,A,0.995850,-0.078491,-0.006104
1088811,G,1.708984,-0.366211,0.183105
1088816,A,0.996338,-0.076538,-0.028442
1088821,M,-6.201172,35.815430,-24.523926
1088825,G,1.892090,-0.488281,0.122070
1088830,A,0.997803,-0.073975,-0.016846
1088835,G,2.014160,-0.427246,0.183105
1088840,A,0.997681,-0.073364,-0.014648
1088845,G,1.831055,-0.427246,0.183105
1088850,A,0.996582,-0.074463,-0.016846
1088855,G,1.892090,-0.549316,0.305176
1088860,A,0.993652,-0.075928,-0.028809
1088865,G,1.892090,-0.366211,0.244141
1088870,A,0.994263,-0.073730,-0.012817
1088875,M,-9.497070,37.121582,-23.559570
1088880,G,1.708984,-0.366211,0.061035
1088884,A,0.994873,-0.071289,-0.028076
1088889,G,1.770020,-0.488281,0.122070
1088894,A,0.994751,-0.072876,-0.017456
1088899,G,1.831055,-0.488281,0.122070
1088904,A,0.996948,-0.074463,-0.013550
1088909,G,1.770020,-0.427246,0.122070
1088914,A,0.996826,-0.074707,-0.005615
1088919,M,-9.289551,36.523437,-26.391602
1088923,G,1.770020,-0.427246,0.061035
1088928,A,0.996216,-0.076050,-0.012695
1088933,G,1.525879,-0.305176,0.061035
1088938,A,0.995972,-0.074341,-0.022705
1088943,G,2.075195,-0.549316,0.122070
1088948,A,0.996216,-0.075073,-0.030029
1088953,G,1.708984,-0.488281,0.244141
1088958,A,0.996948,-0.071777,-0.016968
1088963,G,1.831055,-0.427246,0.061035
1088968,A,0.996216,-0.072144,-0.027710
1088973,M,-9.667969,36.462402,-26.831055
1088977,G,1.708984,-0.366211,0.183105
1088982,A,0.993896,-0.078003,-0.026489
1088987,G,1.647949,-0.488281,0.061035
1088992,A,0.999146,-0.075073,-0.021362
1088997,G,1.708984,-0.488281,0.305176
1089002,A,0.995850,-0.071777,-0.017334
1089007,G,1.953125,-0.488281,0.305176
1089012,A,0.996948,-0.072510,-0.031006
1089017,G,1.892090,-0.427246,0.366211
1089022,A,0.996826,-0.072998,-0.018188
1089027,M,-9.167480,36.193848,-26.330566
1089031,G,1.647949,-0.427246,0.122070
1089036,A,0.996216,-0.076538,-0.009277
1089041,G,1.770020,-0.305176,0.183105
1089046,A,0.995605,-0.076782,-0.018677
1089051,G,1.831055,-0.427246,0.244141
1089056,A,0.995483,-0.073853,-0.013306
1089061,G,1.647949,-0.427246,0.183105
1089066,A,0.994873,-0.076416,-0.007324
1089071,M,-8.093262,36.267090,-28.271484
1089075,G,1.953125,-0.305176,0.122070
1089080,A,0.998413,-0.073608,-0.012573
1089085,G,1.708984,-0.366211,0.061035
1089090,A,0.997681,-0.073486,-0.010864
1089095,G,1.953125,-0.488281,0.122070
1089100,A,0.996216,-0.075195,-0.008911
1089105,G,1.770020,-0.488281,0.244141
1089110,A,0.994629,-0.074341,-0.026367
1089115,G,1.708984,-0.366211,0.183105
1089120,A,0.993530,-0.074097,-0.016357
1089125,M,-8.447266,36.621094,-26.037598
1089129,G,1.770020,-0.488281,0.183105
1089134,A,0.996094,-0.071655,-0.023315
1089139,G,1.770020,-0.671387,0.122070
1089144,A,0.996948,-0.076660,-0.013794
1089149,G,1.708984,-0.488281,0.183105
1089154,A,0.996094,-0.077026,-0.010132
1089159,G,1.831055,-0.549316,0.122070
1089164,A,0.996460,-0.075562,-0.028320
1089169,G,1.831055,-0.488281,0.183105
1089174,A,0.995605,-0.074219,-0.014648
1089179,M,-8.532715,37.756348,-27.062988
1089183,G,1.831055,-0.366211,0.061035
1089188,A,0.997192,-0.075439,-0.018311
1089193,G,1.586914,-0.549316,0.061035
1089198,A,0.996582,-0.076050,-0.009277
1089203,G,1.831055,-0.366211,0.244141
1089208,A,0.997437,-0.073364,-0.012451
1089213,G,1.770020,-0.366211,0.061035
1089218,A,0.997437,-0.075195,-0.015015
1089223,M,-9.619141,38.293457,-25.500488
1089227,G,1.892090,-0.549316,0.183105
1089232,A,0.993774,-0.075562,-0.017700
1089237,G,1.892090,-0.488281,0.244141
1089242,A,0.998047,-0.075562,-0.019653
1089247,G,1.892090,-0.427246,0.122070
1089252,A,0.997681,-0.072876,-0.016357
1089257,G,1.831055,-0.488281,0.122070
1089262,A,0.995850,-0.071045,-0.022339
1089267,G,1.953125,-0.427246,0.122070
1089272,A,0.997314,-0.076538,-0.009766
1089277,M,-10.424805,37.695312,-27.905273
1089281,G,1.525879,-0.427246,0.122070
1089286,A,0.995483,-0.076782,-0.027710
1089291,G,1.708984,-0.427246,0.183105
1089296,A,0.996094,-0.075439,-0.024170
1089301,G,2.014160,-0.366211,0.366211
1089306,A,0.993652,-0.071655,-0.009277
1089311,G,2.014160,-0.549316,0.244141
1089316,A,0.999512,-0.073242,-0.040405
1089321,G,1.770020,-0.366211,0.122070
1089326,A,0.999390,-0.079346,-0.008789
1089331,M,-12.121582,37.670898,-28.503418
1089335,G,1.708984,-0.244141,0.183105
1089340,A,0.996216,-0.071533,-0.021606
1089345,G,1.953125,-0.366211,0.244141
1089350,A,0.999878,-0.073486,-0.024902
1089355,G,1.708984,-0.671387,0.122070
1089360,A,0.994995,-0.072144,-0.024658
1089365,G,1.770020,-0.366211,0.244141
